id,block,risk,issue_type,layer,file_path,line,asset_id,selector_id,slot_key,registry_key,field,evidence,recommended_fix
B5-FACETS_30-0052,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,8,candidate_content_facet_content_thickening_c2_v0_1,candidate_facet_content_thickening_c2_selector_v0_1,facet_reframe.c2.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0053,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,9,candidate_content_facet_content_thickening_c3_v0_1,candidate_facet_content_thickening_c3_selector_v0_1,facet_reframe.c3.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0054,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,10,candidate_content_facet_content_thickening_c4_v0_1,candidate_facet_content_thickening_c4_selector_v0_1,facet_reframe.c4.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0055,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,11,candidate_content_facet_content_thickening_c5_v0_1,candidate_facet_content_thickening_c5_selector_v0_1,facet_reframe.c5.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0056,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,12,candidate_content_facet_content_thickening_c6_v0_1,candidate_facet_content_thickening_c6_selector_v0_1,facet_reframe.c6.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0057,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,13,candidate_content_facet_content_thickening_e1_v0_1,candidate_facet_content_thickening_e1_selector_v0_1,facet_reframe.e1.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0058,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,14,candidate_content_facet_content_thickening_e2_v0_1,candidate_facet_content_thickening_e2_selector_v0_1,facet_reframe.e2.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0059,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,15,candidate_content_facet_content_thickening_e3_v0_1,candidate_facet_content_thickening_e3_selector_v0_1,facet_reframe.e3.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0060,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,16,candidate_content_facet_content_thickening_e4_v0_1,candidate_facet_content_thickening_e4_selector_v0_1,facet_reframe.e4.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0061,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,17,candidate_content_facet_content_thickening_e5_v0_1,candidate_facet_content_thickening_e5_selector_v0_1,facet_reframe.e5.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0062,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,18,candidate_content_facet_content_thickening_e6_v0_1,candidate_facet_content_thickening_e6_selector_v0_1,facet_reframe.e6.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0063,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,19,candidate_content_facet_content_thickening_a1_v0_1,candidate_facet_content_thickening_a1_selector_v0_1,facet_reframe.a1.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0064,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,20,candidate_content_facet_content_thickening_a2_v0_1,candidate_facet_content_thickening_a2_selector_v0_1,facet_reframe.a2.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0065,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,21,candidate_content_facet_content_thickening_a3_v0_1,candidate_facet_content_thickening_a3_selector_v0_1,facet_reframe.a3.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0066,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,22,candidate_content_facet_content_thickening_a4_v0_1,candidate_facet_content_thickening_a4_selector_v0_1,facet_reframe.a4.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0067,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,23,candidate_content_facet_content_thickening_a5_v0_1,candidate_facet_content_thickening_a5_selector_v0_1,facet_reframe.a5.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0068,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,24,candidate_content_facet_content_thickening_a6_v0_1,candidate_facet_content_thickening_a6_selector_v0_1,facet_reframe.a6.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0069,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,25,candidate_content_facet_content_thickening_n1_v0_1,candidate_facet_content_thickening_n1_selector_v0_1,facet_reframe.n1.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0070,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,26,candidate_content_facet_content_thickening_n2_v0_1,candidate_facet_content_thickening_n2_selector_v0_1,facet_reframe.n2.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0071,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,27,candidate_content_facet_content_thickening_n3_v0_1,candidate_facet_content_thickening_n3_selector_v0_1,facet_reframe.n3.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0072,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,28,candidate_content_facet_content_thickening_n4_v0_1,candidate_facet_content_thickening_n4_selector_v0_1,facet_reframe.n4.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-FACETS_30-0073,facets_30,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/facets_30_revised_v0_4_normalized/selector_asset_candidates.jsonl,29,candidate_content_facet_content_thickening_n5_v0_1,candidate_facet_content_thickening_n5_selector_v0_1,facet_reframe.n5.high_low_mismatch,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
